index,phase,period_ns,wake_ns,read_ns,command_ns,tracking_error,cmd_q1,cmd_v1,cmd_a1,obs_q1,cmd_q2,cmd_v2,cmd_a2,obs_q2,cmd_q3,cmd_v3,cmd_a3,obs_q3,cmd_q4,cmd_v4,cmd_a4,obs_q4,cmd_q5,cmd_v5,cmd_a5,obs_q5,cmd_q6,cmd_v6,cmd_a6,obs_q6
330,return,8000343,55559,9018,22676,0.000150239,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478577,-0.000359672,-0.00388283,0.47843
331,return,8008742,64301,9787,24296,0.000130031,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478574,-0.000391465,-0.00406515,0.478447
332,return,7991455,55756,9102,23768,0.000127027,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478571,-0.000424712,-0.00424651,0.478447
333,return,7999759,55515,8898,22963,0.000123763,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478567,-0.000459406,-0.00442662,0.478447
334,return,8000215,55730,9028,25074,0.000120228,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478564,-0.000495534,-0.00460515,0.478447
335,return,8000714,56444,9815,24027,0.000116409,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478559,-0.000533083,-0.00478181,0.478447
336,return,7999028,55472,9389,24278,0.000112295,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478555,-0.000572037,-0.00495632,0.478447
337,return,7999659,55131,8833,22370,0.000107876,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47855,-0.000612378,-0.0051284,0.478447
338,return,8000935,56066,9139,23751,0.000103139,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478545,-0.000654084,-0.00529779,0.478447
339,return,8000603,56669,8981,22259,9.80742e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47854,-0.000697134,-0.00546423,0.478447
340,return,7998678,55347,8806,26389,9.26702e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478534,-0.000741504,-0.00562748,0.478447
341,return,8000120,55467,9342,23676,8.69165e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478528,-0.000787165,-0.0057873,0.478447
342,return,8000141,55608,9898,23648,8.08027e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478521,-0.000834091,-0.00594347,0.478447
343,return,7999018,54626,9620,23001,7.43185e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478515,-0.00088225,-0.00609576,0.478447
344,return,8000761,55387,9963,24361,5.00006e-05,1.56976,0,0,1.56977,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478507,-0.000931612,-0.00624398,0.478465
345,return,8000242,55629,9575,27565,4.2746e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4785,-0.000982142,-0.00638792,0.478465
346,return,8003481,59110,9500,23695,3.50917e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478492,-0.00103381,-0.00652739,0.478465
347,return,8005131,64241,10704,24213,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478483,-0.00108657,-0.00666222,0.478465
348,return,7991861,56102,9788,24583,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478474,-0.00114039,-0.00679223,0.478465
349,return,7998927,55029,11083,24908,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478465,-0.00119523,-0.00691727,0.478465
350,return,8000370,55399,10574,24722,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478455,-0.00125105,-0.00703717,0.478465
351,return,7999964,55363,10120,52685,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478445,-0.00130781,-0.00715179,0.478465
352,return,8004787,60150,20538,42611,3.26395e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478434,-0.00136547,-0.007261,0.478412
353,return,7997539,57689,18426,40287,9.17601e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478423,-0.00142397,-0.00736467,0.478342
354,return,8000056,57745,18343,40945,8.06029e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478411,-0.00148329,-0.00746268,0.478342
355,return,8007333,65078,20638,46260,6.89744e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478399,-0.00154336,-0.00755491,0.478342
356,return,7995298,60376,21936,44871,5.68683e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478387,-0.00160415,-0.00764126,0.478342
357,return,7998121,58497,21398,43638,4.42787e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478374,-0.0016656,-0.00772165,0.478342
358,return,8000667,59164,20731,42241,3.12002e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47836,-0.00172768,-0.00779596,0.478342
359,return,8000917,60081,21564,45815,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478346,-0.00179032,-0.00786414,0.478342
360,return,7999852,59933,20575,46335,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478331,-0.00185349,-0.0079261,0.478342
361,return,7998946,58879,20463,44084,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478316,-0.00191712,-0.00798178,0.478325
362,return,7999399,58278,21713,43797,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478301,-0.00198118,-0.00803112,0.478325
363,return,8001213,59491,20898,48334,2.85159e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478285,-0.00204561,-0.00807407,0.478325
364,return,7999029,58520,20371,45732,4.03479e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478268,-0.00211035,-0.00811059,0.478325
365,return,7999398,57918,20982,47603,5.69715e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478251,-0.00217536,-0.00814063,0.478325
366,return,8002556,60474,21213,45852,5.66609e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478233,-0.00224058,-0.00816417,0.478307
367,return,7999789,60263,21398,44862,7.43245e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478215,-0.00230597,-0.00818119,0.478307
368,return,7997657,57920,20806,46130,9.25106e-05,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478196,-0.00237146,-0.00819166,0.478307
369,return,8000205,58125,21537,45750,0.00011122,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478177,-0.00243702,-0.00819559,0.478307
370,return,7997018,55143,8963,24667,0.000130454,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478157,-0.00250257,-0.00819295,0.478307
371,return,8003131,58274,9342,23917,0.000150213,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478137,-0.00256809,-0.00818376,0.478307
372,return,7997556,55830,9436,21565,0.000170495,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478116,-0.0026335,-0.00816803,0.478307
373,return,7999352,55182,8740,21926,0.000191302,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478095,-0.00269876,-0.00814577,0.478307
374,return,8000714,55896,8833,21408,0.000195177,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478073,-0.00276381,-0.008117,0.47829
375,return,8000084,55980,9187,24491,0.000199575,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478051,-0.00282861,-0.00808175,0.478273
376,return,7999964,55944,9713,23482,0.000221944,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478028,-0.0028931,-0.00804004,0.478273
377,return,7999492,55436,9722,24611,0.000244832,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478004,-0.00295724,-0.00799193,0.478273
378,return,7999435,54871,8953,22778,0.000268233,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47798,-0.00302096,-0.00793744,0.478273
379,return,8001354,56225,8972,22065,0.000292146,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477956,-0.00308422,-0.00787664,0.478273
380,return,7999640,55865,8759,23056,0.000299114,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477931,-0.00314697,-0.00780957,0.478255
381,return,7999398,55263,10833,23111,0.000306586,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477906,-0.00320915,-0.00773629,0.478238
382,return,8010085,65348,16991,37278,0.000332011,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47788,-0.00327073,-0.00765687,0.478238
383,return,7991232,56580,9870,25991,0.000340477,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477853,-0.00333165,-0.00757138,0.47822
384,return,8006001,62581,27370,59945,0.000349434,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477826,-0.00339186,-0.00747989,0.478203
385,return,7993112,55693,14204,31288,0.000376328,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477799,-0.00345131,-0.00738248,0.478203
386,return,8001205,56898,10510,25556,0.000386248,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477771,-0.00350996,-0.00727924,0.478185
387,return,7998750,55648,9185,23361,0.000396641,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477743,-0.00356776,-0.00717024,0.478168
388,return,7999122,54770,9917,26555,0.000407499,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477714,-0.00362467,-0.0070556,0.47815
389,return,8001158,55928,8898,24713,0.000401363,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477685,-0.00368064,-0.00693539,0.478115
390,return,7999473,55401,9074,24546,0.000430585,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477655,-0.00373562,-0.00680973,0.478115
391,return,8001251,56652,8657,25740,0.000425344,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477625,-0.00378958,-0.00667871,0.478081
392,return,8000482,57134,9305,25418,0.000455445,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477595,-0.00384247,-0.00654245,0.478081
393,return,8001214,58348,8954,24167,0.000451067,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477564,-0.00389424,-0.00640106,0.478046
394,return,7997168,55516,8935,23889,0.000447108,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477532,-0.00394487,-0.00625465,0.478011
395,return,8000677,56193,9305,25093,0.000461012,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477501,-0.00399431,-0.00610335,0.477993
396,return,8000770,56963,9009,26907,0.000475317,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477468,-0.00404251,-0.00594728,0.477976
397,return,7998231,55194,8676,23029,0.000472558,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477436,-0.00408945,-0.00578657,0.477941
398,return,8000381,55575,8926,21741,0.00047018,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477403,-0.00413508,-0.00562134,0.477906
399,return,8016428,72003,13528,31389,0.000468173,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47737,-0.00417938,-0.00545173,0.477871
400,return,7984269,56272,12453,31676,0.000483978,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477336,-0.0042223,-0.00527788,0.477854
401,return,8004029,60301,12963,29676,0.000482679,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477302,-0.00426381,-0.00509992,0.477819
402,return,7995657,55958,13057,30139,0.000481718,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477268,-0.00430389,-0.004918,0.477784
403,return,8000113,56071,12769,30176,0.000481083,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477233,-0.00434249,-0.00473226,0.477749
404,return,8004770,60841,21416,45703,0.000480763,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477198,-0.00437959,-0.00454285,0.477714
405,return,7997445,58286,21074,43584,0.000463293,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477163,-0.00441517,-0.00434992,0.477662
406,return,7999992,58278,20926,45528,0.000481019,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477128,-0.00444918,-0.00415362,0.477644
407,return,8009649,67927,21111,43639,0.000481571,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477092,-0.00448162,-0.00395411,0.477609
408,return,7990334,58261,20472,42889,0.000464936,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.477056,-0.00451244,-0.00375154,0.477557
409,return,7999899,58160,20676,44510,0.00048346,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47702,-0.00454163,-0.00354607,0.47754
410,return,8000464,58624,20676,43491,0.000467317,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476983,-0.00456917,-0.00333787,0.477487
411,return,8000992,59616,20676,49435,0.000486308,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476947,-0.00459503,-0.00312709,0.47747
412,return,7998908,58524,20176,43009,0.00048806,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47691,-0.0046192,-0.0029139,0.477435
413,return,7999862,58386,23611,47111,0.000490011,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476873,-0.00464165,-0.00269846,0.4774
414,return,8001260,59646,21445,47880,0.000492149,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476836,-0.00466237,-0.00248094,0.477365
415,return,7999714,59360,21518,43583,0.000477006,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476798,-0.00468134,-0.00226152,0.477313
416,return,8000066,59426,20000,47658,0.000479476,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476761,-0.00469855,-0.00204035,0.477278
417,return,7998991,58417,21241,46472,0.000464637,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476723,-0.00471398,-0.00181761,0.477225
418,return,7999390,57807,21111,47046,0.000467381,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476685,-0.00472763,-0.00159348,0.47719
419,return,8001602,59409,20639,42658,0.000470243,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476647,-0.00473947,-0.00136812,0.477156
420,return,7995437,54846,9232,23351,0.000473206,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476609,-0.00474951,-0.00114171,0.477121
421,return,8000649,55495,9287,21528,0.00044135,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476571,-0.00475774,-0.000914422,0.477051
422,return,7999982,55477,9232,22778,0.000444473,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476533,-0.00476414,-0.000686432,0.477016
423,return,8001289,56766,9352,22454,0.000447655,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476495,-0.00476872,-0.000457914,0.476981
424,return,7999139,55905,9380,24279,0.000433428,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476457,-0.00477147,-0.000229045,0.476929
425,return,8000288,56193,9056,22361,0.000436684,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476419,-0.00477238,-0,0.476894
426,return,7999418,55611,9574,22926,0.000439954,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476381,-0.00477147,0.000229045,0.476859
427,return,7999945,55556,9491,23102,0.000443224,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476343,-0.00476872,0.000457914,0.476824
428,return,7999992,55548,9426,22685,0.000429026,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476304,-0.00476414,0.000686432,0.476772
429,return,7999991,55539,8631,22166,0.000432252,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476266,-0.00475774,0.000914422,0.476737
430,return,8001465,57004,8426,22454,0.000435434,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476228,-0.00474951,0.00114171,0.476702
431,return,7998398,55402,8871,24787,0.000438558,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47619,-0.00473947,0.00136812,0.476667
432,return,8001196,56598,8935,23362,0.000441608,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476152,-0.00472763,0.00159348,0.476632
433,return,7998834,55432,8676,23612,0.000409665,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476115,-0.00471398,0.00181761,0.476562
434,return,7999908,55340,8945,23426,0.000412526,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476077,-0.00469855,0.00204035,0.476527
435,return,8000742,56082,8602,23889,0.00041527,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47604,-0.00468134,0.00226152,0.476492
436,return,7999621,55703,9019,24630,0.000417885,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.476002,-0.00466237,0.00248094,0.476457
437,return,7999807,55510,8898,21574,0.000420354,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475965,-0.00464165,0.00269846,0.476423
438,return,7999732,55242,8806,26657,0.000405211,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475928,-0.0046192,0.0029139,0.47637
439,return,8001260,56502,9287,24500,0.000407349,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475891,-0.00459503,0.00312709,0.476335
440,return,7998898,55400,9306,25074,0.000409301,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.475854,-0.00456917,0.00333787,0.4763
